,Unnamed: 0,reference,translation,similarity,lenght_diff,ref_tox,trn_tox
50537,50537,The worst are the ones that got the contaminated junk.,the ones infected with the feats are the worst.,0.7220420608750001,0.1272727272727272,0.8522624373435974,0.0227829236537218
50538,50538,"I mean, it's filthy as shit, but we didn't find anything.","I mean, it's a mess, but we haven't found anything.",0.792323311221,0.1034482758620689,0.9948462247848512,5.437853542389348e-05
50539,50539,Where is he? Curse the boy.,where's the damn boy?,0.625071931153,0.2142857142857142,0.0974636450409889,0.9991353154182434
50540,50540,"In other words, the Japanese are an inferior race, lacking in imagination, but they are skilful and clever and perfect for Germany to use!","in other words, the Japanese are a lower race, devoid of imagination, but are skilful and bright and perfect for Germany's use.",0.909473319264,0.079136690647482,0.9523481130599976,0.0534657202661037
50541,50541,"I don't want you die, Lian-Chu!",and I don't want to die yet.,0.6740153354539999,0.09375,0.9821059703826904,0.0007525086984969
50542,50542,"This kid, like an animal.","this baby...... like an animal, but you...",0.79412823545,0.3953488372093023,0.954371213912964,0.0190735999494791
50543,50543,"I'm good so he has to die, not me.","I'm good, so he's got to go, not me.",0.7076841384729999,0.054054054054054,0.9850195646286012,0.0001444018853362
50544,50544,And I really don't wanna fucking see you.,and I really don't want to see you.,0.926546198333,0.1428571428571428,0.9921369552612304,0.0062602804973721
50545,50545,Let's get this rope off your foot.,I'm gonna take this rope off your leg.,0.769072759893,0.1025641025641025,0.0071740490384399,0.9767406582832336
50546,50546,"Just so you know, the springs in your fold-out couch are shot.","just so you know, the springs in your decomposing couch are for shooting.",0.945156692309,0.1486486486486486,0.0008322443463839,0.8698770403862
50547,50547,Sex can just be abouthaving a good time together.,sex can only be taken together.,0.73170755132,0.36,0.0178730133920907,0.980625867843628
50548,50548,"Don't be mad, young fellow?","what are you crazy, young man?",0.7248044342219999,0.0967741935483871,0.0006647569825872,0.9994471669197084
50549,50549,"Your son's going to be a tackling dummy just like you. ""","your son will be a trained squire like you. """,0.681688603707,0.1929824561403508,0.9910338521003724,0.0023700552992522
50550,50550,Now we've just gotta figure out why and how he's gonna kill somebody.,now we just have to figure out why and how he wants to kill someone.,0.925144461824,0.0142857142857142,0.9571330547332764,0.408673495054245
50551,50551,His brains were on the wall.,his brain was on the wall.,0.948748289968,0.0689655172413793,0.3604336977005005,0.9100689888000488
50552,50552,"Because they are using a cryptosystem that, according to you, is based on Azure/Pufferfish, which was invented by the Communist homo Rudolf von Hacklheber.","why? Because they use a cipher that you think is based on Azur / Pufferfish, invented by that communist faggot Rudolf von Hacklheber.",0.859318104593,0.141025641025641,0.0013878000900149,0.9665898680686952
50553,50553,Have a heart attack.,I'm going to have a stroke.,0.614597768732,0.25,0.017174158245325,0.7304752469062805
50554,50554,We can't let him escape! A killer!,we can't let him get away!,0.7670166610089999,0.2285714285714285,0.8801574110984802,0.0001038791815517
50555,50555,Give me the bag. -Hit me.,give me the bag.,0.915624365134,0.3461538461538461,0.8391588926315308,6.175763701321557e-05
50556,50556,It's time for a woman's touch.,a woman's hand must hit.,0.6837719060609999,0.1935483870967742,0.0005646026111207,0.9860709309577942
50557,50557,But who the hell are the police to have stopped my wedding? I wasn't scared,but who the hell are cops to let them ruin my wedding?,0.685597782647,0.2763157894736842,0.1730568259954452,0.903443157672882
50558,50558,We ruled out sex.,sex was out.,0.803831345875,0.2777777777777778,0.0018408965552225,0.9267755746841432
50559,50559,Misguided is not the bloody word I would use.,it's not a damn word I'd use.,0.7590679186429999,0.3478260869565217,0.0307628493756055,0.9622355699539183
50560,50560,We screwed your policies for Iraq.,we cut a piece of shit in your Iraqi politics.,0.73744076445,0.2553191489361702,0.0235578306019306,0.999674677848816
50561,50561,"it ain't freedom,but it's damn close.","of course, it's not freedom, but it's fucking close.",0.884573591997,0.2830188679245283,0.0488194338977336,0.9152654409408568
50562,50562,I'll get my own fucking money!,I'll get my money!,0.899734013148,0.3870967741935484,0.990199625492096,9.543747728457674e-05
50563,50563,"I mean, how could you fuck that up?","I mean, how could he fuck up?",0.8897081610780001,0.1666666666666666,0.0335484258830547,0.9630786776542664
50564,50564,I think hed say your America is bitter and cruel and small.,I think he'd say your America is hot and cruel and small.,0.867670972775,0.0491803278688524,0.1825679838657379,0.9117380380630492
50565,50565,It's just common sense. Avoid big idiots trying to hurt you.,it's natural to avoid a giant turd who wants to hurt you.,0.615614564919,0.0491803278688524,0.9996966123580932,0.0163913276046514
50566,50566,One daredevil on this picture was enough.,"hey, one nutter was good enough on the set.",0.668349426577,0.0454545454545454,0.0058448272757232,0.7561613321304321
50567,50567,Cut Munroe off!,cut Munres out of here.,0.813177761661,0.3333333333333333,0.6469111442565918,0.0595831796526908
50568,50568,"Below them, Denny tottered six steps and then sat down hard.",Denny took six steps below them and sat down heavily on his butt.,0.780037751178,0.0757575757575757,6.556053995154798e-05,0.993786096572876
50569,50569,"Why, why, why, of all the idiotic things he'd done as Admiral Naismith, had he ever established as explicit policy not to seek physical intimacy with anyone in his own organization?","why, why, why only among the idiocies, which as Admiral Naismith did, was also the principle that he was not going to be approached by a person from his own organisation?",0.6783017152740001,0.0604395604395604,0.9956152439117432,0.0698002502322197
50570,50570,Give ye old leprechaun pimp me damn gold!,give your gold to a good old man.,0.6113121399539999,0.1904761904761904,0.9988837838172911,0.0002449380117468
50571,50571,I am filth and you have never met anyone who has hated so much what he is.,"I'm dirt, and you never met anyone who hated what he was.",0.8758159709540001,0.2266666666666666,0.9659143686294556,0.062731459736824
50572,50572,I don't want You ought to see Shane shoot.,I don't want to see Shane shooting.,0.818592104937,0.1627906976744186,0.9845085144042968,0.0618768595159053
50573,50573,"And a couple of hours after he got there, someone killed him.","soon after he arrived, someone killed him.",0.7397606920199999,0.3064516129032258,0.0283378027379512,0.9742971658706664
50574,50574,Do you know what it means to be loved by Death?,do you know what it means to be a mistress of Death?,0.787449576235,0.0943396226415094,0.0005923346616327,0.949353039264679
50575,50575,I need more time. Those damn Norwegians are too fuckin' slow.,"but I need more time, and the Norders are slow.",0.603405941227,0.2258064516129032,0.9993698000907898,4.396901204017922e-05
50576,50576,"Eventually the Elector had died and turned matters over to his son: an impotent madman named Charles, who liked to stage mock battles around an old Rhine-castle that wasn’t good for much else.","in the end, the curator had died and handed himself to his son: An impotent lunatic named Charles, who liked to conduct a sham battle in an old kennel house that was no match for anything else.",0.742206848545,0.0051546391752577,0.0357512198388576,0.7475830316543579
50577,50577,"Okay, Dee, you continue to be useless.","Dee, you keep on being unhelpful.",0.749340978786,0.1282051282051282,0.999651312828064,0.017828069627285
50578,50578,She looped me in on the rape investigation.,she's drunk on my rape investigation.,0.687024396113,0.1363636363636363,0.002277699066326,0.9768977165222168
50579,50579,I'm sick of this crap.,I'm tired of this.,0.7341712341009999,0.1739130434782608,0.999481737613678,0.0001138385996455
50580,50580,Watch your fucking mouth!,watch your language!,0.6946612708490001,0.1923076923076923,0.9995525479316713,0.0001339775044471
50581,50581,Mao taught me in 1963 If I have nuclear weapons... ...let 400 million Chinese die... 300 million will be left.,"Mao told me in '63 that if I killed 400 million Chinese, 300 million would be left.",0.85955531495,0.2432432432432432,0.97772878408432,0.095712698996067
50582,50582,Bollocks!,goddamn.,0.6735271711640001,0.1,0.0364960879087448,0.995272934436798
50583,50583,Where's your shitter?,where do you go?,0.663127839116,0.2272727272727272,0.9533592462539672,5.48344396520406e-05
50584,50584,You know the punishment for tomb raiders? Hanging.,do you know the punishment for the tomb robbers?,0.8373368560619999,0.0392156862745098,0.9622262716293336,0.0004091938026249
50585,50585,"Because if it's bad, and you eat it, it's your last mushroom and your last everything else.","because if it's poisonous and you take it off and eat it, it was your last sponge and you die.",0.7871244699169999,0.031578947368421,0.0010189616587013,0.9751332402229308
50586,50586,"Most important thing: Remember, when everyone is shooting, shoot in the same direction.","the most important thing is this: When they all start shooting, shoot in the same direction.",0.8279056674549999,0.053763440860215,0.3459802567958832,0.926336109638214
50587,50587,The sedative in that syringe... ...is powerful enough to bring downa man twice your size or a slayer.,sedatives in that syringe...... are capable of jumping two men like you or the Slayer.,0.6550842263960001,0.1470588235294117,0.0132267428562045,0.7981606721878052
50588,50588,The way you've been. You're fucking scaring me.,you act like you're freaking me out.,0.692177157975,0.2291666666666666,0.9939900636672974,0.0035185851156711
50589,50589,Get the hell away from her.,get away from her!,0.883094944567,0.3214285714285714,0.98867666721344,0.0024313637986779
50590,50590,"When I kill , it's on the specific orders of my government.",I only kill from the rule of my government.,0.734130628759,0.2666666666666666,0.9514654874801636,0.3310744166374206
50591,50591,This man has a bad heart.,he's just got a weak heart.,0.615474638356,0.0714285714285714,0.9737000465393066,0.0162629447877407
50592,50592,This is absurd Surely you agree.,this is ridiculous.,0.6885026703460001,0.3939393939393939,0.0034325125161558,0.9839911460876464
50593,50593,"But he's right, this was a crazy idea.","but he's right, it was stupid.",0.725156101718,0.2051282051282051,0.0010678214021027,0.9994919300079346
50594,50594,The thought flashed through his mind that he was going to die - die for showing mercy . . . !,he flashed through his mind that he would die - only because he had shown mercy.,0.696260297675,0.1382978723404255,0.9634039998054504,0.0006621803622692
50595,50595,"It's against human nature, but it saves lives, so move your ass.","it's against human nature, but it saves lives, so move on.",0.848288218693,0.0923076923076923,0.9993531107902528,4.3297150114085525e-05
50596,50596,"As you are about to discover, he has written an altogether sillier, naughtier and more wonderful novel than I would have done and in doing so has earned himself an altogether unique credit - Parrot and Novel by Terry Jones","as soon as you find out, he wrote an altogether more idiotic, more playful novel than I could write myself, and he earned a fairly unique credit - ""Parrot and novel - Terry Jones.""",0.781256653502,0.1883408071748878,0.0167727302759885,0.9665831923484802
50597,50597,Fuck! Why can't I ever say what I really mean?,why can't I ever say what I really want?,0.859967015204,0.1276595744680851,0.9989888072013856,4.01490178774111e-05
50598,50598,I hate the Teams for it.,I hate your unit.,0.746509780114,0.28,0.0209803637117147,0.99315345287323
50599,50599,Or is that just the price for sticking something in you?,or is it just reward for sticking something in your butt?,0.691115656776,0.0172413793103448,0.0002732773136813,0.9979683756828308
50600,50600,Are you gonna take a left off the bridge?,are you going to the left over the fucking bridge?,0.8381856711660001,0.1764705882352941,6.745817518094555e-05,0.99438214302063
50601,50601,I'm gonna roast that fish!,I'll fry the fish!,0.696711810619,0.2962962962962963,0.8532699942588806,0.0126507012173533
50602,50602,That's too cruel!,you're so cruel!,0.8318892949660001,0.0555555555555555,0.0002539909619372,0.9873536825180054
50603,50603,You're gonna have to finish me off.,you're gonna have to finish me.,0.933432538652,0.1111111111111111,0.95771986246109,0.0213375221937894
50604,50604,Are you fucking serious?,"you're kidding me, right?",0.684911307984,0.0384615384615384,0.9943547248840332,6.12245494266972e-05
50605,50605,ELIZABETH: Get out of jail free card for killing the Secretary of State.,a release from prison for killing the Secretary of State.,0.746825966989,0.2054794520547945,0.8549402356147766,0.0100545985624194
50606,50606,"It's pretty darn hard being on the outside looking in, huh?","it's damn hard to be on the other side and looking, right?",0.673483785161,0.0166666666666666,0.015636321157217,0.5862587094306946
50607,50607,Please tell her to reverse this goddamn spell.,tell her to reverse my curse.,0.76868781022,0.3617021276595745,0.999248206615448,0.0154764000326395
50608,50608,"You put money in, shit comes out.",you put the money in and get out of your way.,0.6624102941510001,0.2608695652173913,0.997618854045868,7.129822915885597e-05
50609,50609,On winter nights one of these old worthless bondsmen kept alive by the grandmothers' charity would begin to sing the word.,"on the winter evenings, one of the old useless serfs, who stayed alive thanks to the charity's charity, began to chant the word of God.",0.776345875274,0.0955882352941176,0.0594795197248458,0.8663370013237
50610,50610,My sister worked for the government and our government doesn’t kiss people off because it’s inconvenient or too expensive.,my sister worked for the government and our government doesn't kick someone in the butt just because it's too expensive or uncomfortable.,0.6969949692470001,0.108695652173913,0.000837224361021,0.9617190361022948
50611,50611,"Your problem isn't that you're stuck in a wheelchair, but that you're too pathetic to deal with it!","your problem is not that you're in a wheelchair, but you have too much in your head to fight it.",0.7850619682629999,0.03,0.9995593428611756,0.0387957356870174
50612,50612,He was a human trafficker whose specialty was women from Serbia and Croatia.,he was a white-meat trader specialising in women from Serbia and Croatia.,0.8510882057510001,0.0389610389610389,0.7732161283493042,0.0005651321262121
50613,50613,"Okay, I figured out what we need to reattach that damn landing module.",I've figured out what we need to attach that lander.,0.655095460786,0.2535211267605634,0.9936704635620116,4.15635913668666e-05
50614,50614,Then get used to living in a brothel.,then you should get used to living in a whorehouse.,0.717202713932,0.2692307692307692,0.009135378524661,0.985457479953766
50615,50615,"Evening, suckers.","in the evening, socky.",0.707912075155,0.217391304347826,0.9898704886436462,0.0106898890808224
50616,50616,It'd be the endof the fucking human race.,it would be the end of a human race.,0.791356886624,0.119047619047619,0.9990898370742798,0.0035301733296364
50617,50617,"You know, Ellie leaving kicks ass, but sometimes you just got to eat the sword and slap out of it, you know?","the fact that Ellie is moving is for nothing, but sometimes you have to heckle and get over it, you know?",0.651009012634,0.0275229357798165,0.9976686835289,0.0010878194589167
50618,50618,"You've got more money than sense, mate.","you got more money than brains, man.",0.76396417036,0.075,0.0001150114403571,0.9880610704421996
50619,50619,"With the edge of the blade, Liet first carved off the treacherous man's left ear, then his right, placing the flaps of skin beside the tongue and eyeballs on the bedside table.","the blade-cutter Liet cut off the traitor's first left ear, then right, and laid them beside his tongue and eyes on the nightstand.",0.6907523148450001,0.2542372881355932,0.012552217580378,0.7115773558616638
50620,50620,So everybody just calm the fuck down!,"now, everybody, calm down.",0.796684318802,0.2894736842105263,0.993949294090271,0.0001199793987325
50621,50621,"Then why work with Cruella, if she wants me dead?",then why do you work with Cruella if he wants me dead?,0.913134302364,0.0909090909090909,0.881771981716156,0.1327527463436126
50622,50622,"Ain't no one gonna pick up three filthy, unshaved hitchhikers.","no one calls the three cunning, unshaven hitchhikers.",0.704628431023,0.1428571428571428,0.9794402718544006,0.0044266250915825
50623,50623,You're such a cheapskate.,you're so stingy.,0.836310008614,0.3076923076923077,0.9738150238990784,0.0199361871927976
50624,50624,"Hey guys, well I guess all the professors are dead, so Butterbeer's on me!","all professors are probably dead, so...... they're waving leaps at me!",0.632042414227,0.0533333333333333,0.0186703409999609,0.9696853160858154
50625,50625,"You're crazy, you really are.",you're delirious.,0.670170146324,0.4,0.9993427395820618,0.0048859347589313
50626,50626,Your hair committed blue-icide.,your hair's done blue-murder.,0.841061278529,0.0625,0.069529004395008,0.9409159421920776
50627,50627,"That's the only goddamn conversation I care to have, her telling me where to dig into her.","that's the only conversation I'm talking about, so he can tell me where to dig it.",0.747985943511,0.0879120879120879,0.99883371591568,4.158669980824925e-05
50628,50628,"A tap on the neck, a quick neck-twist, then he fell or was pushed over the edge of the outcrop.","blow into the groin, quickly twist his neck, and then he fell down, or someone dropped him over the edge of that projection.",0.6977071315569999,0.232,0.0025051475968211,0.9837139844894408
50629,50629,I heard you tell that old boy move and he'd get shot.,"I heard you told this guy that if he moves, he'il buy it.",0.65131562892,0.0689655172413793,0.949238657951355,7.080152863636613e-05
50630,50630,He'll have to stay that way until his brain heals.,he'll have to stay until his brain fills up.,0.838529137094,0.1176470588235294,0.0173600073903799,0.96891587972641
50631,50631,You gonna be a little hell raiser?,"you're gonna be a little riot, aren't you?",0.616008782395,0.1860465116279069,0.9521936774253844,0.0040129227563738
50632,50632,Round the neck.,throw it around his neck!,0.656503745819,0.3846153846153846,0.0103743188083171,0.959381341934204
50633,50633,"Hey, Reptile Boy!","hey, fat-ass reptile!",0.820837558608,0.1818181818181818,0.0010035396553575,0.9996228218078612
50634,50634,"Okay, listen, I am going to get you to that hospital or die trying.","listen, I'm gonna get you to that hospital even if I have to die for it.",0.7746350117190001,0.0684931506849315,0.9832093119621276,0.3339436650276184
50635,50635,What the...?,what the hell?,0.839956692678,0.1333333333333333,8.062808774411678e-05,0.9454952478408812
50636,50636,"The defendant is guilty-as-charged, and by Wesenrein law, you will now be put to death.","the defendant is convicted, and under the rights of Wesenrein, you will now be executed.",0.660089210551,0.0112359550561797,0.9834175705909728,0.0468467250466346
50637,50637,"Copy it, hand it around, learn it, speak it.","monkey her, give it up, learn it, practise it.",0.665368006375,0.0425531914893617,5.93384938838426e-05,0.9625377655029296
50638,50638,"Either you're sprawled naked on your floor with an empty bottle of vicodin, or collapsed naked in front of your computer with an empty bottle of viagra.",either you writhe naked on the floor with an empty vial of vicodin or you collapsed in front of your computer with an empty vial of Viagra.,0.942999146576,0.0849673202614379,0.758252739906311,0.0520727634429931
50639,50639,Shaky Girl Tricks the Public with Her lnnocent Face,the dancing girl deceived the public with her innocent face,0.637193743101,0.1333333333333333,0.9820689558982848,0.0001506170810898
50640,50640,You're staying right here and taking care of that sick plant!,you stay here and take care of the sick plant!,0.921354064422,0.2419354838709677,0.9787761569023132,0.4104862511157989
50641,50641,Are they mad at us?,are they crazy in us?,0.915941442819,0.0909090909090909,7.588318112539127e-05,0.7342493534088135
50642,50642,He's fucking dead. Give me one fucking reason why I shouldn't do it.,give me one reason why I shouldn't hit it.,0.7641371978589999,0.3768115942028985,0.9973443150520324,0.0047842501662671
50643,50643,Darn it.,bloody hell.,0.612625998575,0.3076923076923077,0.998722493648529,0.4859741330146789
50644,50644,Have you seen... what the hell?,"Ron, you didn't see... what are you doing?",0.613260302747,0.2558139534883721,0.7746400237083435,4.723221354652196e-05
50645,50645,If you really have their interest at heart-- Not just impressing your friends in the director's box. --I suggest you keep your eyes on your road haulage business.,"and if you're really interested in them, and it's not just about the huge numbers of friends in the manager's box, I suggest you stay with your truck, you keep your opinions to yourself, and you've finally started signing those fucking checks.",0.611585134184,0.3319672131147541,3.83739716198761e-05,0.9867346286773682
50646,50646,"Despite his arrogance and street-punk posture, he seemed to be a man of patience.","although he was arrogant and acted as a crook, he seemed to be a very patient man.",0.7059976446359999,0.0120481927710843,0.0073987576179206,0.9305948615074158
50647,50647,Back boobs-- the visual stimulation of missionary meets the emotional detachment of doggy-style.,"breasts on breath-- Visual stimulation, where the mission meets the emotional separation of style on the dog.",0.645141571644,0.1181818181818181,0.9837331175804138,0.0001607857120689
50648,50648,Do not do your cousin such a wrong.,don't make such an amoral person out of your cousin.,0.7650109685140001,0.320754716981132,0.0001444382505724,0.5574456453323364
50649,50649,Oh God! My muscles are so damn weak.,my muscles are too damn weak.,0.837947070126,0.1891891891891892,0.289918303489685,0.972858190536499
50650,50650,"Damn, his mood swings.","hell, he's changing his mood.",0.733753401404,0.2333333333333333,0.9986577033996582,0.0062553854659199
50651,50651,She's the one that's being selfish.,she's the one who's selfish!,0.914383445264,0.1944444444444444,0.0110100032761693,0.6675370335578918
50652,50652,"Okay, thank you. I'm just saying that if you diverted a small percentage of your masturbation energy towards fixing the water problem, you might be going potty in a toilet right now.","maybe if you took a small percentage of your greasy power to get the water running, you might have to go to the bathroom.",0.612759533656,0.3333333333333333,0.97220379114151,0.0052751223556697
50653,50653,"Shit, I seen one of them get lit up with one of them stun guns, just for going down the block to get some dinner.","hell, I saw one of them take a stun gun, 'cause she just went out for dinner.",0.7532311190440001,0.3157894736842105,0.9961711764335632,0.012300026603043
50654,50654,You think you the shit?,you think you're gonna piss me off?,0.638422094186,0.3333333333333333,0.9995723366737366,0.0456040687859058
50655,50655,The dagger lanced through his jugular.,the dagger cut through his carotid.,0.825104238714,0.0769230769230769,0.0552455857396125,0.5588668584823608
50656,50656,"The voice of the Computer, now curiously flat and sinister, spoke to him:","the computer's voice, now he spoke, was strangely deaf and dumb.",0.658091526004,0.1216216216216216,0.0003794757358264,0.9983662962913512
50657,50657,"Thank you, DJ Ken, and we're going to play you a sick tune that's going to make all you bros and all you teenage hos just lose your shit on the floor.","thanks, DJ Ken, we're going to let you have this kind of melody from which all of you bores and rotates.",0.6015110703159999,0.304635761589404,0.9986403584480286,0.0002459423849359
50658,50658,"It's pretty damn cool, don't you think?","that's fucking great, isn't it?",0.670898354194,0.2,0.0049905688501894,0.8501526117324829
50659,50659,"Now if you'll excuse me, I got myself a wayward and wild woman to ask to marry me.","now, if you'll excuse me, I have to...... ask one stubborn woman to cut off a woman's hand.",0.744135223087,0.0978260869565217,0.0050101112574338,0.6768127679824829
50660,50660,I hate your ass.,I hate it.,0.7013035067550001,0.3529411764705882,0.9996412992477416,0.013202367350459
50661,50661,You gotta get me drunk before you start to molest me.,you have to get drunk before you start touching me.,0.842158437773,0.037037037037037,0.9533127546310424,0.0340762287378311
50662,50662,"That ""boy"" tried to kill me and infect millions of people with the alien signal.","the boy tried to kill me, and he wanted to infect millions of people with an alien signal.",0.884208212473,0.1098901098901098,0.9625594019889832,0.1472854912281036
50663,50663,You look like crud.,you look terrible.,0.625990354517,0.05,0.9907289743423462,0.0647069439291954
50664,50664,kick you off the street.,if you get kicked off this street.,0.7735173094519999,0.2857142857142857,0.9563380479812622,0.0097528304904699
50665,50665,"If Jeff Davis wants to cease hostilities, who do you think is going to give a genuine solid shit to free slaves?","if Jeff Davis wants to restore peace, who do you think will really be interested in the liberation of the slaves?",0.653689534719,0.0087719298245614,0.9941549897193908,9.860651334747672e-05
50666,50666,"What I do give a shit about are our bigger plans, which do not need a federal marshal snooping around!","but I don't care about our bigger plans, and I don't need a federal marshal sniffing around them.",0.6899172940539999,0.0485436893203883,0.968571960926056,7.884058868512511e-05
50667,50667,"My God, they could already be dead!",they could be dead by now!,0.6996136983869999,0.25,0.0361247174441814,0.9560179114341736
50668,50668,You cooking up one of your fool-proof... Escape plans?,you make one of your bulletproof... escape plans?,0.852021015615,0.0909090909090909,0.9674665331840516,0.0001532883761683
50669,50669,"Whenever two people argue, they both get scalped.","if there's two people arguing, we'll both be scalped.",0.756444017276,0.074074074074074,0.1220679357647895,0.8830054998397827
50670,50670,Black monster!,"""a monster!""",0.620720769429,0.1333333333333333,0.9977818131446838,0.0016527576372027
50671,50671,Rupert right on his tail.,Rupert's right behind his ass.,0.731914042305,0.1612903225806451,0.0012861435534432,0.9993042945861816
50672,50672,"Thank you, constable nipple.","thank you, Officer Hogwarts.",0.685381020871,0.0,0.9480540752410888,5.634851186187007e-05
50673,50673,"He looked like a hat rack making love to an octopus but, boy, how he could polish silverware!","he looked like a hat-maker in love with an octopus... but, folks, you should see him polish the cutlery!",0.7398131583059999,0.1047619047619047,0.8739280104637146,0.0047046891413629
50674,50674,"Well, Asperger's is a funny animal.",hmm... Asperger's syndrome is a ridiculous animal.,0.728526144976,0.2941176470588235,0.0038855741731822,0.9988924860954284
50675,50675,"I never needed him or his damn mamma or ya'll or nobody. 'Cause I got me, by God!","I didn't need him, or his bad mother, or you or whoever, because I have myself.",0.7648719825329999,0.024390243902439,0.9962702989578248,0.0456098392605781
50676,50676,"Of all the ""Howard humping hookers"" stories, that one's my favorite! Okay, buddy, that's it.","this is my favorite story, ""Howard and the prostitutes"" series.",0.739095083845,0.3118279569892473,0.9943878054618835,0.0290579460561275
50677,50677,All you give me is clothes I don't even fucking like.,you're just giving me clothes I don't even like.,0.919262140214,0.0925925925925925,0.9624798893928528,0.0002666097716428
50678,50678,"Because that ""piehole"" comment kind of knocked the marbles out of my bag.","because of my ""demise,"" my balls almost popped out of my bag.",0.601840303896,0.1621621621621621,0.0026096990332007,0.9923095703125
50679,50679,"And as for firing on our enemy, I will make that decision if, and when, it's necessary.","and as for shooting at the enemy, I'll decide when it's needed.",0.792989956181,0.2727272727272727,0.0056367903016507,0.7898788452148438
50680,50680,"Whoo! Wow, what a terrific song!","oh, my God, what an amazing fucking record!",0.6355304429590001,0.25,4.230906051816419e-05,0.9641624689102172
50681,50681,"These folk—will die, and they need not""","the people around are going to die, and they don't have to. """,0.623043315287,0.3548387096774194,0.9975982308387756,0.3236985802650451
50682,50682,"Think of the riches, Lump, that you and I alone shall divide,","think of the wealth, the tipple that only you and I share.",0.605372907024,0.0483870967741935,0.8319563865661621,0.003029246116057
50683,50683,"I hate to burst your bubble, Joe, but I can see your bald spot from here.","I hate to say it, Joe, but I see your complexion from here.",0.672964817556,0.1891891891891892,0.9794953465461732,0.0001499833451816
50684,50684,Fuck. You gonna show us where it's hidden?,can you show us where it's hidden?,0.8321582136310001,0.1860465116279069,0.999256670475006,3.894744804711081e-05
50685,50685,Killing me won't make a difference.,my death is not going to change anything.,0.6410800242119999,0.1428571428571428,0.9665691256523132,0.0175239015370607
50686,50686,What a phony.,what an idiot.,0.602030764557,0.0666666666666666,0.3179435431957245,0.999685764312744
50687,50687,A fucking casino?,the casino grounds?,0.775310161466,0.1,0.9985538125038148,4.599965177476406e-05
50688,50688,I'll paint your toenails for you.,I'd paint them for you.,0.765006936971,0.2941176470588235,0.9358168244361876,0.0001812928821891
50689,50689,"There are a lot of fun and interesting ways that we can decorate our queefs, And just make them more dynamic for the holidays.",there are many interesting ways to decorate your pussy and bring them closer to the holidays.,0.7058378731370001,0.2598425196850393,4.057754995301366e-05,0.9982720613479614
50690,50690,Don't ever say that again about your fathers. They are not cowards!,don't talk about your fathers like that.,0.6846587777140001,0.3970588235294117,0.7925164699554443,0.0015642776852473
50691,50691,One of his eyes was burnt shut and his hair was but a nitty wig of ash upon his blackened skull.,"one eye closed the fire, his hair on a blackened skull with only ashen canvases on his skull.",0.8121382822579999,0.0309278350515463,0.5838397741317749,0.0229635126888752
50692,50692,Sound ludicrous?,sounds absurd?,0.858043800336,0.1176470588235294,0.9333466291427612,0.0022036959417164
50693,50693,Tomorrow I will take it to the end of the earth and throw it off.,I'll take her to the other country tomorrow and throw her out.,0.6527837988,0.0454545454545454,0.9858227372169496,0.2036586850881576
50694,50694,"I'm gonna take this fucking thing, I'll put it through the window... ...and me and my buddy Cheswick are gonna go out through the hall... ...downtown, sit down in a bar, wet our whistles... ...and watch the ball game.","I'll rip it out and break through that window... and I'm going to go down the hall with Cheswick, we'll go to the bar, have a drink... and watch some baseball.",0.7384121337489999,0.2660550458715596,0.994669497013092,0.0390111729502677
50695,50695,I'll give you my own fucking money.,I'll give you my own money!,0.946838947897,0.2222222222222222,0.9916877150535583,9.121592302108184e-05
50696,50696,What do you expect?,what the hell did you expect?,0.865999306891,0.3333333333333333,4.305455513531342e-05,0.8198397755622864
50697,50697,"Weird, phone's off but I still hear a donkey.","strange, the phone's off, but I can still hear the donkey.",0.907709604658,0.2203389830508474,0.0114709865301847,0.6791332364082336
50698,50698,Bonebag is just an elegant piece of wordplay.,an idiot is an elegant pun.,0.63851545563,0.391304347826087,0.0002319419145351,0.9991939663887024
50699,50699,What ruthless madmen could have done this to us?,what cruel fool could have done this to us?,0.8279704308499999,0.1020408163265306,0.0153635749593377,0.9991105198860168
50700,50700,"Mal, listen to me!","mal, damn it!",0.629047599629,0.2631578947368421,7.91938291513361e-05,0.9993346333503724
50701,50701,Get your stuff out of my car and get the hell out of here!,get your shit together and go to hell!,0.620327842384,0.3389830508474576,0.1052421331405639,0.9996283054351808
50702,50702,"I'll help you, but you're gonna have to stop putting that stuff up your nose.","I'll help you, but you have to stop breaking the crap.",0.712747840924,0.2948717948717949,0.0155212124809622,0.9946523904800416
50703,50703,"Now, all you have to do is grab the turtle's leg, hold it steady, and give the shot.","you have to grab that turtle's leg, hold it tight and give it a shot.",0.823325508765,0.1764705882352941,0.8897141814231873,0.0109684411436319
50704,50704,W hat we have here at Shady Rest is an Egyptian soul sucker of some sort.,"what we have here in ""Shady Rest"" is an Egyptian soul eater.",0.634891092003,0.1756756756756756,0.9751087427139282,0.0049769943580031
50705,50705,"I can understand him being down with la raza, but 40% of the drug trade in this city is black-owned and -operated.","I understand he has cooperated with La Razou, but 40% of the feta trade in this city is controlled by black.",0.683594824969,0.0521739130434782,0.106364220380783,0.9455183744430542
50706,50706,"A man bound and gagged, his body thrown to the curb like a sack of grain.",a tied man with a gauntlet tossed onto the sidewalk like a bag of garbage.,0.674958749189,0.0133333333333333,0.0125337960198521,0.973630666732788
50707,50707,"Don't make me repeat myself, dog fucker.","I won't repeat it, dog walker.",0.668918806125,0.2439024390243902,0.999680519104004,0.0014433269388973
